string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
476,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,?,NORMAL,HIGH,LOW,NORMAL,?,ZERO,?,HIGH
489,NORMAL,FALSE,?,FALSE,?,?,FALSE,?,NORMAL,LOW,HIGH,?,LOW,?,ZERO,?,HIGH,HIGH
493,HIGH,?,FALSE,FALSE,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,?,?
498,NORMAL,?,FALSE,FALSE,LOW,LOW,FALSE,LOW,HIGH,HIGH,LOW,NORMAL,HIGH,?,ZERO,HIGH,NORMAL,?
502,NORMAL,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,LOW,?,?,?,?,NORMAL,LOW,LOW,?,HIGH
506,HIGH,TRUE,?,FALSE,?,HIGH,FALSE,LOW,?,?,HIGH,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,?
523,?,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,?,?,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,?,HIGH
540,NORMAL,FALSE,FALSE,?,HIGH,?,?,LOW,?,LOW,NORMAL,NORMAL,NORMAL,?,LOW,ZERO,?,?
545,NORMAL,?,FALSE,TRUE,HIGH,HIGH,FALSE,?,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
552,?,FALSE,FALSE,?,HIGH,?,?,?,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
569,?,FALSE,FALSE,?,LOW,LOW,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,?,ZERO,NORMAL,NORMAL
576,LOW,?,TRUE,FALSE,HIGH,HIGH,?,LOW,?,?,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,LOW
577,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,?,ZERO,LOW,NORMAL,NORMAL,HIGH,?,?,ZERO,HIGH,?
608,NORMAL,FALSE,FALSE,FALSE,HIGH,?,FALSE,?,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,?,ZERO,HIGH,?
610,?,TRUE,FALSE,FALSE,?,?,FALSE,?,ZERO,?,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,?,LOW
611,NORMAL,?,FALSE,FALSE,NORMAL,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,HIGH,?
634,NORMAL,FALSE,FALSE,FALSE,LOW,?,FALSE,NORMAL,?,LOW,NORMAL,NORMAL,HIGH,LOW,ZERO,?,NORMAL,NORMAL
656,HIGH,?,FALSE,?,?,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,ZERO,NORMAL,?,ZERO,HIGH,HIGH
669,?,?,FALSE,?,NORMAL,NORMAL,FALSE,LOW,ZERO,LOW,?,?,NORMAL,?,LOW,ZERO,HIGH,LOW
672,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,HIGH
680,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,?,?,?,HIGH,?,?
688,?,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,?,NORMAL,NORMAL,LOW,?,?,HIGH
702,NORMAL,FALSE,FALSE,FALSE,?,NORMAL,TRUE,ZERO,LOW,LOW,NORMAL,?,?,NORMAL,LOW,NORMAL,?,HIGH
717,?,FALSE,?,FALSE,?,LOW,FALSE,LOW,ZERO,?,?,NORMAL,NORMAL,NORMAL,LOW,ZERO,?,?
727,NORMAL,FALSE,FALSE,?,?,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,?,LOW,ZERO,HIGH,HIGH
738,NORMAL,FALSE,FALSE,FALSE,LOW,?,?,LOW,ZERO,?,NORMAL,?,LOW,?,LOW,ZERO,HIGH,NORMAL
743,NORMAL,?,FALSE,FALSE,HIGH,HIGH,FALSE,?,ZERO,?,?,?,NORMAL,NORMAL,LOW,ZERO,?,LOW
759,NORMAL,FALSE,?,FALSE,HIGH,LOW,FALSE,LOW,ZERO,?,?,NORMAL,?,?,LOW,ZERO,HIGH,HIGH
767,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,ZERO,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,?,HIGH,HIGH
785,?,?,?,FALSE,LOW,?,FALSE,LOW,ZERO,LOW,?,NORMAL,NORMAL,NORMAL,LOW,?,?,HIGH
799,?,FALSE,FALSE,FALSE,LOW,LOW,?,?,ZERO,LOW,NORMAL,?,HIGH,NORMAL,?,?,HIGH,NORMAL
803,HIGH,TRUE,?,FALSE,?,?,FALSE,LOW,?,LOW,?,NORMAL,?,NORMAL,ZERO,?,HIGH,LOW
805,HIGH,?,FALSE,FALSE,HIGH,HIGH,?,LOW,ZERO,LOW,?,NORMAL,LOW,HIGH,LOW,ZERO,HIGH,HIGH
808,NORMAL,?,FALSE,?,?,HIGH,?,LOW,ZERO,?,NORMAL,NORMAL,NORMAL,NORMAL,?,?,HIGH,LOW
817,LOW,FALSE,FALSE,FALSE,LOW,LOW,?,NORMAL,LOW,?,?,NORMAL,HIGH,?,?,?,HIGH,NORMAL
824,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,NORMAL,ZERO,LOW,?,NORMAL,?,?,?,?,?,HIGH
849,?,FALSE,FALSE,FALSE,LOW,?,?,?,ZERO,?,?,?,?,?,?,ZERO,HIGH,NORMAL
850,NORMAL,FALSE,FALSE,?,?,HIGH,?,LOW,NORMAL,?,NORMAL,?,HIGH,NORMAL,LOW,NORMAL,HIGH,?
854,NORMAL,TRUE,FALSE,FALSE,HIGH,?,FALSE,LOW,?,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,ZERO,HIGH,?
877,NORMAL,?,FALSE,FALSE,HIGH,HIGH,?,LOW,ZERO,LOW,?,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
882,?,FALSE,?,?,HIGH,?,FALSE,HIGH,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,?,?,HIGH
895,NORMAL,FALSE,?,?,?,HIGH,FALSE,LOW,HIGH,?,?,NORMAL,HIGH,NORMAL,ZERO,HIGH,HIGH,HIGH
897,LOW,FALSE,?,FALSE,?,?,FALSE,?,?,LOW,NORMAL,HIGH,?,NORMAL,LOW,?,HIGH,?
901,NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,?,?,HIGH,?,NORMAL,HIGH,NORMAL,ZERO,?,NORMAL,?
919,NORMAL,FALSE,FALSE,FALSE,?,NORMAL,?,ZERO,HIGH,?,NORMAL,NORMAL,HIGH,?,ZERO,HIGH,HIGH,HIGH
921,NORMAL,FALSE,FALSE,?,HIGH,NORMAL,FALSE,?,?,HIGH,NORMAL,NORMAL,HIGH,?,ZERO,HIGH,?,?
925,?,?,FALSE,FALSE,?,?,FALSE,ZERO,?,LOW,?,NORMAL,HIGH,NORMAL,ZERO,ZERO,HIGH,HIGH
928,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,HIGH,HIGH,NORMAL,?,HIGH,NORMAL,ZERO,?,HIGH,?
931,?,FALSE,?,FALSE,HIGH,?,?,LOW,?,?,NORMAL,NORMAL,NORMAL,NORMAL,LOW,?,HIGH,HIGH
943,NORMAL,TRUE,FALSE,?,HIGH,?,?,LOW,ZERO,LOW,?,?,?,NORMAL,LOW,ZERO,HIGH,?
966,HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,?,NORMAL,LOW,LOW,?,HIGH,HIGH,?,LOW,LOW,?,LOW
978,?,FALSE,FALSE,?,HIGH,?,?,LOW,ZERO,?,?,NORMAL,HIGH,NORMAL,LOW,?,?,?
993,NORMAL,?,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,ZERO,ZERO,HIGH,?
996,?,FALSE,FALSE,?,NORMAL,NORMAL,?,?,ZERO,LOW,?,NORMAL,LOW,NORMAL,?,ZERO,HIGH,HIGH
1006,HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,?,?,ZERO,?,?,?,LOW,NORMAL,LOW,ZERO,?,?
1011,?,FALSE,?,?,?,NORMAL,FALSE,LOW,ZERO,?,?,?,?,?,?,ZERO,HIGH,HIGH
1018,NORMAL,FALSE,?,?,HIGH,?,FALSE,?,ZERO,LOW,NORMAL,?,?,?,LOW,ZERO,HIGH,?
1021,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,?,ZERO,?,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,HIGH,NORMAL
1026,LOW,FALSE,?,FALSE,LOW,LOW,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,?,?,?,LOW
1035,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,?
1040,HIGH,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,HIGH,?,LOW,NORMAL,HIGH,HIGH,NORMAL,?,LOW,HIGH,?
1045,NORMAL,FALSE,FALSE,?,LOW,?,FALSE,LOW,?,HIGH,?,NORMAL,HIGH,LOW,?,HIGH,NORMAL,?
1052,NORMAL,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,ZERO,?,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,?,HIGH
1053,?,FALSE,FALSE,FALSE,LOW,LOW,?,LOW,?,?,?,?,HIGH,NORMAL,?,HIGH,NORMAL,?
1060,?,TRUE,FALSE,?,HIGH,HIGH,FALSE,?,ZERO,LOW,NORMAL,NORMAL,LOW,?,?,ZERO,HIGH,NORMAL
1065,LOW,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
1069,?,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,?,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,HIGH,LOW
1089,?,FALSE,FALSE,?,HIGH,LOW,FALSE,LOW,ZERO,?,?,NORMAL,NORMAL,?,LOW,ZERO,?,HIGH
1118,NORMAL,FALSE,FALSE,FALSE,HIGH,?,FALSE,?,?,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,?,HIGH
1124,NORMAL,FALSE,?,FALSE,LOW,?,FALSE,?,?,LOW,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,NORMAL
1162,NORMAL,FALSE,FALSE,?,HIGH,HIGH,FALSE,?,ZERO,LOW,NORMAL,?,HIGH,?,?,ZERO,HIGH,?
1163,NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,HIGH,HIGH,?,NORMAL,?,NORMAL,LOW,HIGH,?,?
1169,NORMAL,FALSE,FALSE,FALSE,LOW,?,?,LOW,HIGH,HIGH,?,NORMAL,?,HIGH,HIGH,HIGH,NORMAL,NORMAL
1174,NORMAL,FALSE,?,FALSE,LOW,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,?,NORMAL,NORMAL
1178,HIGH,TRUE,FALSE,?,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,?,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
1181,?,FALSE,FALSE,?,HIGH,HIGH,?,LOW,ZERO,?,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,?
1187,NORMAL,FALSE,FALSE,?,?,LOW,FALSE,LOW,ZERO,?,NORMAL,NORMAL,?,?,LOW,?,?,LOW
1210,NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,?,ZERO,LOW,?,HIGH,NORMAL,NORMAL,LOW,?,HIGH,NORMAL
1253,?,FALSE,TRUE,FALSE,?,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,?,?,HIGH,?
1261,NORMAL,FALSE,?,FALSE,LOW,LOW,FALSE,LOW,?,?,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,?
1262,NORMAL,FALSE,?,?,HIGH,?,FALSE,ZERO,ZERO,LOW,?,NORMAL,?,NORMAL,LOW,NORMAL,HIGH,HIGH
1270,LOW,FALSE,FALSE,FALSE,LOW,LOW,FALSE,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,NORMAL
1273,LOW,FALSE,FALSE,FALSE,HIGH,?,?,?,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,?,HIGH,HIGH
1282,HIGH,FALSE,?,?,HIGH,?,FALSE,?,?,LOW,NORMAL,NORMAL,?,NORMAL,LOW,?,HIGH,HIGH
1284,?,?,?,FALSE,HIGH,?,?,?,?,LOW,NORMAL,?,?,?,LOW,ZERO,HIGH,?
1295,?,?,FALSE,FALSE,?,?,FALSE,?,HIGH,HIGH,NORMAL,NORMAL,?,LOW,ZERO,HIGH,HIGH,?
1297,NORMAL,?,FALSE,?,HIGH,HIGH,FALSE,LOW,NORMAL,LOW,NORMAL,HIGH,ZERO,?,HIGH,?,HIGH,HIGH
1316,?,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,HIGH,NORMAL,ZERO,?,HIGH,HIGH
1325,NORMAL,FALSE,FALSE,FALSE,LOW,HIGH,?,LOW,?,?,NORMAL,?,NORMAL,NORMAL,LOW,?,HIGH,HIGH
1327,NORMAL,FALSE,?,FALSE,?,?,FALSE,LOW,ZERO,LOW,NORMAL,?,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH
1346,NORMAL,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,ZERO,?,NORMAL,NORMAL,NORMAL,NORMAL,?,ZERO,HIGH,?
1349,NORMAL,FALSE,?,FALSE,NORMAL,NORMAL,FALSE,LOW,NORMAL,HIGH,NORMAL,NORMAL,HIGH,NORMAL,?,?,HIGH,HIGH
1353,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,HIGH,LOW
1356,?,FALSE,?,FALSE,HIGH,?,?,?,ZERO,LOW,NORMAL,?,NORMAL,?,LOW,ZERO,?,HIGH
1363,?,FALSE,FALSE,?,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
1364,NORMAL,?,FALSE,FALSE,HIGH,HIGH,?,LOW,?,?,?,?,HIGH,?,?,ZERO,HIGH,LOW
1372,HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,LOW
1376,HIGH,?,FALSE,?,?,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,?,?,LOW
1391,NORMAL,FALSE,FALSE,?,?,LOW,?,?,ZERO,LOW,NORMAL,?,?,NORMAL,?,ZERO,NORMAL,?
1401,NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,?,ZERO,LOW,?,?,?,?,LOW,?,HIGH,?
1402,?,FALSE,?,FALSE,?,?,FALSE,ZERO,ZERO,LOW,?,NORMAL,LOW,NORMAL,LOW,?,HIGH,HIGH
1404,NORMAL,?,FALSE,TRUE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,?,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
1410,HIGH,FALSE,FALSE,FALSE,?,LOW,?,LOW,ZERO,LOW,NORMAL,NORMAL,ZERO,NORMAL,LOW,ZERO,?,LOW
1412,NORMAL,FALSE,FALSE,FALSE,HIGH,?,?,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,ZERO,ZERO,HIGH,HIGH
1413,LOW,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,?,?,HIGH,NORMAL,NORMAL,HIGH,?,ZERO,HIGH,?,?
1416,?,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,ZERO,?,NORMAL,NORMAL,LOW,?,LOW,ZERO,HIGH,NORMAL
1423,NORMAL,FALSE,FALSE,FALSE,LOW,?,FALSE,?,HIGH,HIGH,NORMAL,NORMAL,?,?,?,HIGH,NORMAL,NORMAL
1444,NORMAL,FALSE,?,FALSE,LOW,HIGH,FALSE,LOW,?,?,NORMAL,?,LOW,?,LOW,ZERO,?,HIGH
1469,?,FALSE,FALSE,FALSE,?,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,?,ZERO,HIGH,HIGH
1484,HIGH,?,FALSE,FALSE,?,LOW,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,?,ZERO,?,NORMAL
1502,NORMAL,?,FALSE,FALSE,?,?,FALSE,LOW,?,LOW,NORMAL,HIGH,NORMAL,NORMAL,?,ZERO,HIGH,HIGH
1503,?,FALSE,?,FALSE,HIGH,?,FALSE,?,ZERO,LOW,?,?,?,LOW,?,ZERO,?,HIGH
1509,?,TRUE,FALSE,?,?,HIGH,?,LOW,ZERO,LOW,?,NORMAL,LOW,NORMAL,LOW,?,HIGH,NORMAL
1510,LOW,?,FALSE,FALSE,?,HIGH,FALSE,ZERO,ZERO,?,NORMAL,HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,?
1517,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,?,LOW,?,?,?,NORMAL,LOW,ZERO,HIGH,HIGH
1520,HIGH,?,FALSE,FALSE,NORMAL,HIGH,FALSE,?,?,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
1531,?,TRUE,FALSE,FALSE,?,?,?,LOW,ZERO,LOW,HIGH,NORMAL,?,NORMAL,LOW,ZERO,?,?
1532,NORMAL,FALSE,FALSE,FALSE,HIGH,?,FALSE,NORMAL,ZERO,LOW,NORMAL,?,HIGH,NORMAL,?,?,HIGH,HIGH
1533,NORMAL,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,ZERO,LOW,?,?,NORMAL,?,LOW,ZERO,HIGH,HIGH
1543,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,?,?,?,?,NORMAL,HIGH,NORMAL,LOW,?,HIGH,?
1564,NORMAL,?,FALSE,TRUE,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,ZERO,HIGH,HIGH
1596,?,FALSE,?,FALSE,?,HIGH,?,?,HIGH,HIGH,?,NORMAL,HIGH,?,?,HIGH,NORMAL,HIGH
1622,NORMAL,?,FALSE,?,?,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,?,?,HIGH
1625,?,TRUE,FALSE,FALSE,?,HIGH,FALSE,LOW,NORMAL,LOW,?,HIGH,LOW,NORMAL,ZERO,NORMAL,HIGH,HIGH
1626,NORMAL,FALSE,FALSE,?,HIGH,HIGH,?,LOW,NORMAL,?,?,?,LOW,?,ZERO,NORMAL,HIGH,?
1645,?,?,FALSE,?,?,?,FALSE,LOW,?,?,NORMAL,?,NORMAL,?,?,?,HIGH,LOW
1668,NORMAL,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,?,HIGH,NORMAL,NORMAL,?,?,ZERO,?,NORMAL,?
1675,NORMAL,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,?,?,LOW,NORMAL,NORMAL,?,?,LOW,?,?,HIGH
1690,HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,?,ZERO,LOW,NORMAL,NORMAL,NORMAL,?,LOW,?,HIGH,NORMAL
1711,HIGH,TRUE,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,?,?,NORMAL,?,?,HIGH,HIGH
1719,?,?,FALSE,FALSE,HIGH,HIGH,?,LOW,NORMAL,LOW,NORMAL,?,LOW,NORMAL,?,?,HIGH,HIGH
1724,?,FALSE,?,FALSE,?,NORMAL,FALSE,?,ZERO,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,?,?,HIGH,HIGH
1733,NORMAL,FALSE,FALSE,?,HIGH,?,?,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
1734,?,FALSE,FALSE,FALSE,HIGH,HIGH,?,LOW,ZERO,?,NORMAL,NORMAL,LOW,?,?,ZERO,HIGH,?
1745,?,?,FALSE,FALSE,HIGH,?,FALSE,?,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,?,HIGH
1756,?,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,?,HIGH,NORMAL,LOW,ZERO,?,HIGH
