string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
10,FALSE,NORMAL,?,FALSE,?,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,NORMAL,LOW,?,NORMAL,NORMAL,LOW,LOW,?,FALSE,NORMAL,NORMAL,LOW,FALSE,NORMAL,?,LOW,ZERO,ZERO,?,HIGH,HIGH,HIGH,HIGH
11,FALSE,HIGH,?,FALSE,?,?,NORMAL,TRUE,NORMAL,LOW,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE,ZERO,NORMAL,LOW,?,NORMAL,?,NORMAL,?,?,?,NORMAL,NORMAL,?,ZERO,ZERO,?,NORMAL,NORMAL,NORMAL,LOW
12,FALSE,?,?,?,?,?,?,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,LOW,?,HIGH,NORMAL,HIGH,HIGH,NORMAL,FALSE,NORMAL,?,?,?,NORMAL,?,LOW,LOW,HIGH,LOW,HIGH,HIGH,?,?
13,FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,LOW,?,ZERO,NORMAL,LOW,LOW,?,?,?,NORMAL,?,?,NORMAL,NORMAL,?,ZERO,ZERO,?,?,?,?,LOW
14,?,?,LOW,TRUE,LOW,TRUE,LOW,?,LOW,HIGH,FALSE,HIGH,TRUE,FALSE,?,LOW,FALSE,?,NORMAL,LOW,?,?,FALSE,NORMAL,ESOPHAGEAL,?,FALSE,?,NORMAL,?,ZERO,NORMAL,NORMAL,HIGH,?,?,LOW
15,FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,TRUE,LOW,HIGH,FALSE,?,NORMAL,?,LOW,NORMAL,FALSE,?,NORMAL,?,?,NORMAL,ZERO,NORMAL,?,LOW,HIGH,HIGH,HIGH,HIGH,LOW
16,FALSE,?,?,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE,?,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,?,?,?,?,ZERO,ZERO,HIGH,?,HIGH,?,?
17,TRUE,NORMAL,LOW,?,LOW,TRUE,LOW,?,HIGH,?,?,HIGH,FALSE,?,?,LOW,?,?,NORMAL,LOW,LOW,NORMAL,FALSE,HIGH,?,?,FALSE,NORMAL,NORMAL,?,ZERO,ZERO,?,?,HIGH,LOW,LOW
18,?,NORMAL,HIGH,TRUE,HIGH,FALSE,LOW,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE,ZERO,?,LOW,?,NORMAL,FALSE,NORMAL,NORMAL,HIGH,?,NORMAL,NORMAL,?,ZERO,ZERO,?,HIGH,HIGH,NORMAL,?
19,FALSE,NORMAL,NORMAL,FALSE,?,FALSE,?,?,?,HIGH,?,HIGH,FALSE,?,HIGH,LOW,FALSE,ZERO,NORMAL,?,?,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,LOW,?,ZERO,HIGH,?,?,?,HIGH
20,FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,?,HIGH,?,HIGH,FALSE,FALSE,?,?,?,?,NORMAL,HIGH,HIGH,?,?,NORMAL,NORMAL,NORMAL,FALSE,?,NORMAL,LOW,LOW,HIGH,LOW,?,HIGH,?,HIGH
21,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,?,FALSE,?,?,NORMAL,FALSE,?,NORMAL,LOW,LOW,NORMAL,FALSE,?,ONESIDED,HIGH,?,NORMAL,?,LOW,LOW,LOW,HIGH,HIGH,?,HIGH,NORMAL
22,FALSE,HIGH,HIGH,TRUE,HIGH,?,NORMAL,FALSE,HIGH,?,?,HIGH,?,?,HIGH,LOW,?,ZERO,NORMAL,?,LOW,NORMAL,FALSE,NORMAL,NORMAL,?,?,?,NORMAL,LOW,ZERO,ZERO,?,?,?,?,?
23,FALSE,HIGH,HIGH,TRUE,?,FALSE,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,?,HIGH,LOW,TRUE,ZERO,NORMAL,LOW,LOW,?,?,NORMAL,NORMAL,LOW,FALSE,?,NORMAL,LOW,ZERO,ZERO,HIGH,?,NORMAL,NORMAL,NORMAL
24,?,?,?,?,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,LOW,FALSE,?,HIGH,?,FALSE,HIGH,NORMAL,HIGH,HIGH,?,?,NORMAL,?,?,?,?,NORMAL,HIGH,?,HIGH,LOW,NORMAL,NORMAL,NORMAL,?
25,FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,?,LOW,?,?,ZERO,LOW,?,LOW,NORMAL,?,NORMAL,NORMAL,?,FALSE,NORMAL,NORMAL,?,ZERO,ZERO,?,HIGH,HIGH,HIGH,LOW
26,?,NORMAL,NORMAL,?,?,FALSE,NORMAL,?,?,NORMAL,?,?,FALSE,FALSE,?,LOW,FALSE,?,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,TRUE,NORMAL,NORMAL,?,?,?,?,HIGH,HIGH,HIGH,?
27,FALSE,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,?,LOW,LOW,?,HIGH,FALSE,FALSE,HIGH,LOW,?,ZERO,?,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,FALSE,?,NORMAL,LOW,ZERO,ZERO,HIGH,NORMAL,?,LOW,NORMAL
28,FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,?,?,FALSE,HIGH,LOW,FALSE,HIGH,?,HIGH,HIGH,NORMAL,FALSE,NORMAL,?,LOW,FALSE,HIGH,HIGH,HIGH,LOW,HIGH,LOW,NORMAL,?,?,HIGH
29,?,NORMAL,?,FALSE,?,?,?,FALSE,HIGH,?,?,?,FALSE,FALSE,LOW,LOW,FALSE,ZERO,NORMAL,?,LOW,HIGH,?,?,NORMAL,HIGH,FALSE,NORMAL,NORMAL,LOW,ZERO,?,HIGH,HIGH,HIGH,HIGH,LOW
30,FALSE,LOW,NORMAL,FALSE,?,FALSE,LOW,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE,ZERO,NORMAL,LOW,LOW,?,?,NORMAL,?,?,?,NORMAL,NORMAL,LOW,?,ZERO,HIGH,HIGH,HIGH,?,LOW
31,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,?,?,HIGH,?,FALSE,LOW,LOW,?,ZERO,NORMAL,?,LOW,?,FALSE,NORMAL,NORMAL,LOW,FALSE,?,?,LOW,ZERO,?,HIGH,HIGH,HIGH,HIGH,NORMAL
32,FALSE,HIGH,HIGH,?,HIGH,FALSE,NORMAL,?,?,LOW,?,LOW,FALSE,?,LOW,?,?,?,?,HIGH,HIGH,NORMAL,FALSE,NORMAL,?,HIGH,TRUE,NORMAL,NORMAL,?,?,HIGH,LOW,NORMAL,?,NORMAL,?
33,FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,?,?,?,?,FALSE,NORMAL,LOW,?,ZERO,NORMAL,LOW,?,NORMAL,?,NORMAL,?,NORMAL,FALSE,NORMAL,?,LOW,ZERO,ZERO,HIGH,HIGH,?,HIGH,HIGH
34,FALSE,NORMAL,NORMAL,FALSE,?,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,?,NORMAL,LOW,?,?,NORMAL,?,LOW,?,?,NORMAL,?,NORMAL,FALSE,NORMAL,?,LOW,ZERO,ZERO,HIGH,HIGH,?,HIGH,?
35,?,?,?,FALSE,NORMAL,FALSE,NORMAL,?,LOW,?,FALSE,?,?,FALSE,LOW,?,?,ZERO,LOW,LOW,LOW,?,?,NORMAL,NORMAL,LOW,FALSE,NORMAL,NORMAL,LOW,?,ZERO,HIGH,HIGH,HIGH,?,?
36,FALSE,HIGH,HIGH,TRUE,?,FALSE,LOW,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,?,?,?,ZERO,NORMAL,LOW,LOW,?,?,NORMAL,?,NORMAL,FALSE,NORMAL,NORMAL,?,ZERO,ZERO,?,HIGH,HIGH,?,?
37,FALSE,LOW,LOW,FALSE,?,?,?,FALSE,?,LOW,FALSE,LOW,?,?,HIGH,LOW,FALSE,HIGH,NORMAL,HIGH,HIGH,?,?,NORMAL,?,?,FALSE,NORMAL,NORMAL,HIGH,LOW,HIGH,LOW,NORMAL,NORMAL,NORMAL,HIGH
38,FALSE,?,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE,ZERO,NORMAL,?,LOW,NORMAL,FALSE,?,NORMAL,HIGH,?,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,?,LOW,LOW
39,FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE,?,LOW,?,?,NORMAL,FALSE,?,NORMAL,HIGH,FALSE,NORMAL,NORMAL,?,ZERO,?,NORMAL,HIGH,HIGH,HIGH,HIGH
40,?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,?,?,?,FALSE,FALSE,NORMAL,?,?,ZERO,NORMAL,LOW,LOW,NORMAL,?,?,NORMAL,LOW,FALSE,?,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL,?
41,FALSE,NORMAL,NORMAL,?,?,?,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,?,HIGH,LOW,?,?,NORMAL,HIGH,HIGH,?,FALSE,NORMAL,NORMAL,HIGH,?,NORMAL,NORMAL,ZERO,LOW,?,LOW,?,NORMAL,NORMAL,?
42,FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,?,?,FALSE,?,NORMAL,LOW,LOW,NORMAL,FALSE,?,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
43,FALSE,NORMAL,NORMAL,FALSE,?,FALSE,HIGH,FALSE,HIGH,?,FALSE,HIGH,TRUE,FALSE,NORMAL,LOW,?,ZERO,NORMAL,LOW,?,?,FALSE,NORMAL,NORMAL,NORMAL,?,NORMAL,NORMAL,?,ZERO,ZERO,HIGH,?,HIGH,HIGH,HIGH
44,FALSE,NORMAL,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,?,?,FALSE,HIGH,?,FALSE,?,?,FALSE,?,NORMAL,?,LOW,NORMAL,FALSE,?,NORMAL,NORMAL,FALSE,NORMAL,?,LOW,?,ZERO,?,HIGH,?,HIGH,?
45,FALSE,HIGH,?,?,HIGH,?,?,?,LOW,?,FALSE,LOW,TRUE,FALSE,NORMAL,LOW,FALSE,ZERO,?,LOW,LOW,NORMAL,FALSE,?,NORMAL,LOW,FALSE,?,NORMAL,LOW,ZERO,?,HIGH,?,NORMAL,NORMAL,?
46,?,?,NORMAL,FALSE,NORMAL,?,?,?,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,LOW,?,ZERO,NORMAL,LOW,LOW,?,?,NORMAL,NORMAL,HIGH,TRUE,NORMAL,NORMAL,ZERO,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,LOW
47,?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,?,HIGH,FALSE,HIGH,?,FALSE,NORMAL,LOW,FALSE,ZERO,NORMAL,?,LOW,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,NORMAL,?,LOW,?,?,?,HIGH,HIGH,NORMAL,?
48,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE,ZERO,?,LOW,LOW,?,?,NORMAL,NORMAL,LOW,?,NORMAL,NORMAL,LOW,ZERO,?,HIGH,?,?,HIGH,LOW
49,FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,?,?,?,FALSE,FALSE,NORMAL,LOW,FALSE,ZERO,LOW,LOW,LOW,?,FALSE,?,NORMAL,LOW,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,?,NORMAL
50,?,NORMAL,NORMAL,FALSE,?,?,NORMAL,FALSE,LOW,?,FALSE,?,FALSE,?,NORMAL,LOW,?,?,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,?,HIGH,FALSE,NORMAL,NORMAL,LOW,ZERO,?,HIGH,?,NORMAL,NORMAL,NORMAL
51,?,?,?,FALSE,NORMAL,FALSE,LOW,?,LOW,HIGH,TRUE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,ZERO,NORMAL,HIGH,?,NORMAL,FALSE,NORMAL,NORMAL,LOW,FALSE,?,?,HIGH,LOW,HIGH,LOW,?,?,LOW,?
52,FALSE,NORMAL,?,TRUE,HIGH,FALSE,LOW,FALSE,LOW,?,?,?,FALSE,FALSE,HIGH,LOW,?,HIGH,?,HIGH,HIGH,?,FALSE,NORMAL,NORMAL,HIGH,TRUE,NORMAL,NORMAL,ZERO,LOW,HIGH,?,NORMAL,?,LOW,LOW
53,FALSE,NORMAL,HIGH,TRUE,HIGH,?,NORMAL,?,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,FALSE,ZERO,NORMAL,?,?,NORMAL,FALSE,NORMAL,NORMAL,LOW,FALSE,NORMAL,NORMAL,LOW,?,?,HIGH,HIGH,?,?,?
54,FALSE,NORMAL,NORMAL,TRUE,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,TRUE,FALSE,LOW,LOW,?,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,?,?,?,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,?,HIGH,LOW,LOW
55,?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?,?,NORMAL,NORMAL,?,HIGH,?,NORMAL,NORMAL,LOW,?,NORMAL,?,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,?
56,FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,LOW,?,FALSE,?,FALSE,FALSE,LOW,LOW,?,?,?,LOW,LOW,NORMAL,FALSE,?,?,ZERO,?,NORMAL,?,ZERO,ZERO,?,HIGH,?,NORMAL,NORMAL,?
57,FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,LOW,LOW,FALSE,LOW,FALSE,?,?,?,?,ZERO,NORMAL,LOW,?,?,?,?,NORMAL,NORMAL,?,NORMAL,NORMAL,LOW,ZERO,ZERO,?,?,?,?,HIGH
58,FALSE,NORMAL,NORMAL,FALSE,?,?,?,?,?,HIGH,FALSE,HIGH,?,?,?,?,FALSE,ZERO,NORMAL,LOW,?,NORMAL,FALSE,HIGH,NORMAL,?,?,NORMAL,NORMAL,LOW,?,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
59,?,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,HIGH,NORMAL,FALSE,ZERO,?,?,LOW,?,FALSE,HIGH,?,?,?,NORMAL,NORMAL,LOW,LOW,?,HIGH,?,HIGH,HIGH,HIGH
60,FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,NORMAL,?,FALSE,ZERO,LOW,?,LOW,NORMAL,?,?,NORMAL,?,?,?,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,?,?
61,FALSE,?,?,?,?,FALSE,?,?,HIGH,?,FALSE,?,FALSE,?,NORMAL,LOW,FALSE,?,?,?,?,?,FALSE,NORMAL,NORMAL,NORMAL,?,NORMAL,NORMAL,LOW,ZERO,ZERO,?,?,HIGH,LOW,LOW
62,FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,NORMAL,?,NORMAL,FALSE,?,NORMAL,?,?,?,NORMAL,?,LOW,NORMAL,FALSE,?,?,HIGH,?,?,NORMAL,?,?,?,HIGH,HIGH,HIGH,HIGH,NORMAL
63,FALSE,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,HIGH,?,FALSE,ZERO,?,LOW,?,NORMAL,?,NORMAL,?,?,FALSE,NORMAL,NORMAL,?,?,ZERO,HIGH,HIGH,HIGH,?,?
64,?,HIGH,HIGH,TRUE,HIGH,FALSE,?,?,HIGH,?,?,HIGH,?,FALSE,?,HIGH,FALSE,LOW,LOW,LOW,?,?,FALSE,?,NORMAL,?,?,HIGH,?,NORMAL,HIGH,LOW,HIGH,HIGH,?,HIGH,LOW
65,FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,?,HIGH,HIGH,FALSE,?,?,FALSE,?,?,FALSE,?,?,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,?,TRUE,NORMAL,?,?,?,?,LOW,NORMAL,HIGH,?,NORMAL
66,FALSE,NORMAL,?,FALSE,NORMAL,FALSE,LOW,FALSE,?,LOW,?,LOW,FALSE,FALSE,NORMAL,?,?,HIGH,?,?,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,TRUE,NORMAL,NORMAL,ZERO,LOW,HIGH,LOW,NORMAL,NORMAL,?,?
67,FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,?,?,FALSE,NORMAL,LOW,FALSE,ZERO,?,?,LOW,?,FALSE,NORMAL,?,NORMAL,FALSE,NORMAL,?,LOW,?,ZERO,HIGH,?,HIGH,HIGH,NORMAL
68,FALSE,?,?,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,?,FALSE,FALSE,NORMAL,LOW,?,ZERO,?,?,?,NORMAL,FALSE,?,NORMAL,HIGH,FALSE,NORMAL,NORMAL,LOW,ZERO,?,HIGH,HIGH,HIGH,?,HIGH
69,FALSE,?,HIGH,?,?,FALSE,LOW,FALSE,?,NORMAL,?,?,?,FALSE,LOW,LOW,?,ZERO,?,LOW,?,NORMAL,FALSE,NORMAL,?,?,FALSE,NORMAL,NORMAL,LOW,ZERO,LOW,?,?,HIGH,?,?
70,FALSE,NORMAL,NORMAL,TRUE,?,?,LOW,TRUE,?,HIGH,?,HIGH,?,FALSE,?,ZERO,FALSE,ZERO,NORMAL,HIGH,HIGH,?,FALSE,NORMAL,NORMAL,?,?,NORMAL,NORMAL,?,ZERO,?,LOW,HIGH,?,NORMAL,?
71,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,?,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,FALSE,NORMAL,?,LOW,?,ZERO,?,HIGH,HIGH,HIGH,?
72,?,?,?,FALSE,LOW,?,LOW,FALSE,?,HIGH,FALSE,?,?,FALSE,LOW,LOW,?,ZERO,NORMAL,?,LOW,?,FALSE,?,NORMAL,?,FALSE,?,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,?,?,LOW
73,FALSE,NORMAL,?,?,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,?,LOW,FALSE,ZERO,NORMAL,LOW,LOW,?,FALSE,?,NORMAL,?,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,?
74,?,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,?,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,?,NORMAL,HIGH,FALSE,NORMAL,NORMAL,?,ZERO,?,HIGH,?,?,?,HIGH
75,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,LOW,LOW,?,LOW,?,?,HIGH,LOW,FALSE,HIGH,?,?,?,NORMAL,FALSE,NORMAL,NORMAL,HIGH,FALSE,?,LOW,ZERO,?,HIGH,LOW,?,NORMAL,NORMAL,NORMAL
76,FALSE,?,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,HIGH,LOW,FALSE,ZERO,?,?,LOW,HIGH,FALSE,NORMAL,NORMAL,HIGH,FALSE,NORMAL,NORMAL,?,ZERO,?,?,HIGH,HIGH,HIGH,?
77,?,LOW,LOW,FALSE,LOW,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,TRUE,FALSE,?,LOW,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,?,?,?,FALSE,NORMAL,?,?,?,?,?,?,HIGH,?,?
78,FALSE,NORMAL,?,?,?,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE,ZERO,NORMAL,LOW,LOW,?,FALSE,NORMAL,NORMAL,?,?,?,NORMAL,?,ZERO,?,HIGH,HIGH,HIGH,HIGH,LOW
79,FALSE,HIGH,HIGH,TRUE,HIGH,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,LOW,FALSE,ZERO,?,LOW,?,NORMAL,?,NORMAL,NORMAL,?,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,?,?,HIGH,?,NORMAL
80,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,?,?,FALSE,LOW,LOW,FALSE,ZERO,NORMAL,?,LOW,?,FALSE,NORMAL,?,HIGH,FALSE,NORMAL,?,ZERO,ZERO,ZERO,HIGH,?,HIGH,HIGH,LOW
81,FALSE,?,NORMAL,?,?,FALSE,NORMAL,?,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,NORMAL,FALSE,ZERO,NORMAL,?,LOW,NORMAL,FALSE,NORMAL,ESOPHAGEAL,HIGH,?,NORMAL,NORMAL,LOW,?,ZERO,?,HIGH,HIGH,HIGH,LOW
82,?,NORMAL,?,FALSE,NORMAL,?,NORMAL,?,?,?,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE,?,NORMAL,HIGH,HIGH,NORMAL,?,NORMAL,NORMAL,HIGH,FALSE,HIGH,ZERO,ZERO,LOW,HIGH,LOW,HIGH,?,HIGH,NORMAL
83,?,LOW,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,?,?,?,?,?,NORMAL,?,LOW,NORMAL,FALSE,?,?,?,?,NORMAL,NORMAL,LOW,ZERO,?,HIGH,HIGH,?,HIGH,?
84,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,?,LOW,FALSE,ZERO,NORMAL,LOW,LOW,?,FALSE,?,NORMAL,LOW,FALSE,NORMAL,?,LOW,ZERO,?,HIGH,HIGH,?,HIGH,HIGH
85,?,HIGH,HIGH,TRUE,HIGH,FALSE,LOW,?,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,ZERO,?,LOW,LOW,NORMAL,FALSE,?,?,?,?,NORMAL,NORMAL,?,ZERO,ZERO,HIGH,HIGH,HIGH,NORMAL,?
86,?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,TRUE,ZERO,NORMAL,LOW,?,NORMAL,FALSE,?,NORMAL,NORMAL,FALSE,NORMAL,?,?,?,ZERO,HIGH,HIGH,HIGH,?,?
